ir_quality,temperature,humidity,methane,Smoke
56,96,5,63,1
48,44,18,7,0
59,77,2,41,1
61,65,5,57,1
43,42,12,13,0
94,96,2,47,1
89,60,5,43,1
47,38,21,8,0
49,50,29,12,0
93,55,2,60,1
83,68,5,59,1
83,68,4,45,1
43,32,20,12,0
81,99,5,59,1
62,69,5,50,1
48,33,34,15,0
66,74,3,55,1
60,70,3,51,1
70,60,2,70,1
51,84,5,52,1
94,96,4,45,1
44,48,19,8,0
1,27,56,7,0
86,54,3,46,1
35,33,34,15,0
63,87,5,67,1
82,76,3,64,1
86,96,3,42,1
14,24,66,3,0
95,80,2,61,1
66,62,3,57,1
37,42,11,7,0
35,41,13,11,0
87,85,5,70,1
47,40,14,13,0
69,76,5,45,1
6,26,63,5,0
67,61,3,54,1
2,26,66,5,0
46,37,10,13,0
51,76,5,67,1
98,77,3,46,1
45,39,26,11,0
72,98,4,59,1
50,83,3,51,1
13,20,82,7,0
61,78,4,41,1
83,66,5,54,1
71,53,3,43,1
90,55,2,66,1
2,21,66,1,0
96,73,3,62,1
88,80,3,55,1
85,72,2,59,1
71,93,4,60,1
42,31,18,13,0
57,91,2,47,1
9,21,68,0,0
59,68,4,56,1
52,86,2,58,1
92,68,3,58,1
68,89,4,58,1
96,99,4,60,1
49,50,15,11,0
68,95,4,52,1
39,49,28,12,0
45,39,32,14,0
54,90,2,41,1
58,62,4,42,1
65,51,5,67,1
77,66,3,62,1
38,48,30,7,0
67,88,3,47,1
64,59,5,62,1
46,49,28,8,0
89,58,3,41,1
48,38,29,8,0
85,99,3,58,1
50,74,3,52,1
62,53,2,61,1
91,55,3,68,1
35,41,12,10,0
69,88,4,46,1
72,68,4,59,1
49,35,29,11,0
78,59,2,41,1
53,89,5,41,1
46,45,28,9,0
83,95,3,53,1
36,45,12,13,0
80,54,5,47,1
87,60,4,45,1
44,34,35,10,0
67,55,3,66,1
3,29,53,7,0
54,88,3,54,1
15,30,66,7,0
83,71,4,49,1
89,93,3,55,1
38,39,16,15,0
60,77,2,46,1
8,27,76,0,0
86,88,3,52,1
47,44,18,9,0
72,57,5,68,1
38,49,34,9,0
56,66,5,68,1
61,88,5,53,1
43,36,29,15,0
88,96,3,54,1
40,33,21,10,0
40,46,34,9,0
44,35,11,10,0
49,39,25,10,0
68,56,2,49,1
48,34,14,8,0
43,32,34,11,0
79,85,5,59,1
38,42,24,8,0
15,21,53,0,0
36,36,11,9,0
97,95,4,57,1
96,61,2,45,1
78,95,3,61,1
85,64,3,55,1
89,98,5,43,1
65,61,4,66,1
91,98,3,61,1
85,58,3,68,1
80,89,3,60,1
46,32,19,14,0
51,97,3,50,1
0,27,57,0,0
45,39,24,11,0
93,70,3,65,1
14,30,50,3,0
41,47,15,9,0
60,53,5,40,1
3,22,66,1,0
38,34,22,14,0
79,94,2,66,1
83,60,5,67,1
9,23,75,3,0
64,69,4,48,1
87,59,2,57,1
54,71,2,57,1
88,71,2,44,1
9,20,50,6,0
46,46,26,13,0
55,100,4,45,1
39,43,22,13,0
4,27,57,5,0
53,85,3,55,1
62,87,4,40,1
52,93,4,56,1
14,27,69,0,0
61,91,2,41,1
100,91,4,54,1
49,33,16,10,0
71,76,3,43,1
46,49,29,7,0
15,20,67,3,0
97,72,5,56,1
46,49,14,12,0
46,36,33,9,0
41,50,28,12,0
78,72,5,65,1
83,65,5,60,1
81,61,5,57,1
35,47,33,8,0
89,86,3,47,1
12,25,81,6,0
49,35,13,15,0
66,86,5,50,1
79,64,3,60,1
86,74,3,65,1
87,56,5,63,1
54,65,4,47,1
68,85,4,56,1
72,93,5,44,1
39,45,11,8,0
65,58,5,42,1
89,85,3,56,1
86,97,4,48,1
65,85,5,41,1
42,45,35,8,0
58,93,3,40,1
90,93,2,68,1
56,70,5,51,1
53,82,3,51,1
63,82,4,52,1
37,43,15,12,0
65,89,4,57,1
61,89,2,43,1
42,36,25,13,0
42,43,15,7,0
51,77,4,68,1
89,87,3,42,1
66,71,3,59,1
2,22,64,5,0
88,99,5,50,1
80,98,5,43,1
36,48,15,15,0
81,94,4,67,1
37,48,33,10,0
78,99,3,49,1
100,96,5,59,1
57,89,5,47,1
71,55,4,69,1
13,25,66,7,0
63,92,5,46,1
51,78,4,42,1
5,22,76,7,0
92,99,2,48,1
57,59,3,70,1
61,55,4,61,1
62,56,2,55,1
61,87,5,51,1
7,26,77,1,0
43,39,19,8,0
8,29,70,6,0
94,99,2,48,1
35,32,25,12,0
87,75,2,40,1
68,75,4,51,1
36,38,19,7,0
48,44,11,11,0
80,78,4,63,1
88,73,4,43,1
79,82,3,57,1
85,82,4,48,1
80,52,2,61,1
82,60,4,68,1
85,84,3,63,1
66,83,5,50,1
94,85,3,64,1
36,50,27,13,0
52,71,3,45,1
56,79,5,59,1
95,62,3,45,1
42,36,19,7,0
78,55,4,51,1
72,77,2,68,1
57,85,3,52,1
81,72,4,64,1
40,31,22,8,0
56,91,5,52,1
84,95,4,53,1
15,29,78,2,0
75,63,5,59,1
56,100,2,56,1
5,25,78,7,0
61,96,3,56,1
45,48,20,11,0
35,36,32,8,0
64,76,4,44,1
97,95,4,43,1
66,55,2,69,1
8,29,81,7,0
38,44,14,12,0
95,70,3,57,1
86,67,4,44,1
37,37,20,7,0
64,94,3,50,1
65,65,5,45,1
8,21,81,5,0
78,82,5,41,1
94,52,3,53,1
74,85,4,63,1
81,86,5,44,1
47,48,24,12,0
36,33,29,12,0
5,22,72,2,0
35,47,10,14,0
93,67,4,59,1
13,26,75,7,0
60,95,2,51,1
78,60,5,62,1
99,99,3,62,1
51,68,3,54,1
35,33,24,13,0
76,96,2,69,1
72,94,3,47,1
5,22,65,4,0
86,70,4,48,1
55,66,5,54,1
12,23,85,2,0
99,61,2,52,1
48,32,22,7,0
13,29,58,0,0
35,44,11,11,0
85,72,5,48,1
97,91,5,44,1
52,91,2,46,1
58,74,3,44,1
80,87,2,66,1
100,79,4,58,1
41,37,24,7,0
95,80,5,69,1
37,47,35,15,0
72,62,2,51,1
99,55,5,41,1
91,89,2,59,1
1,25,62,1,0
47,50,25,15,0
12,21,52,7,0
60,57,4,41,1
66,62,4,49,1
83,71,5,46,1
61,64,2,68,1
0,30,82,3,0
38,44,14,15,0
48,41,15,9,0
63,92,3,64,1
69,53,5,62,1
2,26,82,3,0
46,42,29,10,0
45,49,20,12,0
76,59,4,45,1
82,90,5,52,1
59,93,5,58,1
61,84,3,43,1
78,71,3,61,1
79,73,3,58,1
55,96,5,62,1
89,87,3,67,1
69,83,5,69,1
92,97,5,51,1
42,41,23,12,0
13,21,50,7,0
95,88,3,49,1
47,50,17,11,0
38,37,29,10,0
51,80,3,66,1
80,95,5,70,1
86,96,5,57,1
4,26,59,6,0
67,91,4,42,1
94,70,2,40,1
57,79,5,46,1
84,83,5,60,1
40,31,12,12,0
40,41,15,14,0
73,51,3,69,1
79,86,4,69,1
35,47,31,10,0
53,91,2,63,1
47,41,22,14,0
49,37,22,8,0
81,78,5,66,1
55,87,4,42,1
73,69,3,49,1
81,65,3,65,1
42,48,22,11,0
14,30,74,2,0
71,81,2,41,1
66,89,4,68,1
2,30,64,3,0
84,100,3,48,1
65,62,2,52,1
3,26,60,5,0
49,37,34,13,0
93,59,4,59,1
69,71,3,55,1
44,46,15,10,0
74,79,2,43,1
84,67,2,65,1
54,67,4,45,1
1,22,50,1,0
65,74,4,69,1
73,75,4,51,1
80,93,5,44,1
97,57,2,58,1
94,58,4,49,1
76,59,4,60,1
75,93,3,68,1
55,83,4,46,1
35,39,24,7,0
14,29,82,6,0
11,24,65,3,0
62,97,2,53,1
66,85,5,52,1
93,85,4,58,1
14,25,78,5,0
53,54,3,43,1
76,56,3,46,1
82,91,3,52,1
46,34,26,7,0
87,74,5,42,1
82,66,2,40,1
91,51,5,65,1
12,22,50,3,0
43,38,35,11,0
49,39,31,9,0
83,79,5,65,1
96,64,5,47,1
68,98,5,69,1
64,72,2,43,1
90,99,2,67,1
95,51,5,61,1
51,90,2,58,1
77,94,3,69,1
90,75,4,44,1
90,83,5,44,1
46,48,20,9,0
63,68,3,58,1
49,41,25,8,0
91,80,2,40,1
84,76,5,64,1
93,95,4,41,1
37,33,33,13,0
42,37,18,11,0
37,46,31,9,0
73,99,3,59,1
90,71,4,47,1
8,30,67,4,0
55,68,5,66,1
0,20,62,5,0
94,93,2,52,1
48,40,18,13,0
6,26,52,1,0
58,83,3,57,1
97,59,5,67,1
46,40,18,15,0
51,69,2,53,1
41,33,27,14,0
79,74,5,70,1
75,81,3,66,1
39,40,21,14,0
46,35,10,13,0
91,82,2,66,1
69,90,4,51,1
75,97,2,58,1
53,59,4,67,1
77,74,3,45,1
63,90,2,56,1
42,45,30,13,0
62,100,4,57,1
97,95,4,51,1
6,23,81,1,0
62,63,4,44,1
48,39,10,7,0
74,81,4,52,1
39,39,22,14,0
67,86,3,59,1
39,39,34,11,0
74,69,3,68,1
51,54,4,45,1
100,82,2,61,1
39,39,32,10,0
85,81,5,64,1
45,38,26,11,0
49,44,21,8,0
77,77,2,53,1
81,92,4,51,1
10,23,60,5,0
92,79,5,41,1
49,48,27,15,0
51,99,3,48,1
54,89,5,67,1
89,71,4,58,1
86,86,5,67,1
39,33,34,15,0
14,24,83,1,0
42,35,15,10,0
87,89,5,45,1
72,82,4,44,1
43,32,18,11,0
41,42,16,8,0
77,70,4,53,1
4,20,51,1,0
59,66,3,55,1
64,96,2,53,1
78,92,2,70,1
59,96,3,54,1
87,88,5,56,1
57,77,5,63,1
48,34,26,7,0
86,66,5,52,1
46,50,29,8,0
48,49,18,12,0
47,43,30,13,0
10,26,78,1,0
84,82,2,57,1
6,29,79,0,0
80,67,5,44,1
75,98,2,69,1
13,30,71,1,0
86,60,5,48,1
56,52,5,67,1
74,63,5,52,1
39,49,30,14,0
55,79,2,44,1
54,99,2,46,1
48,34,21,11,0
71,61,2,49,1
48,39,11,8,0
15,24,62,4,0
15,22,55,3,0
97,86,2,54,1
67,72,2,61,1
100,64,5,53,1
53,98,4,42,1
92,82,5,70,1
74,97,3,61,1
15,24,85,5,0
7,25,68,7,0
35,46,28,10,0
12,24,71,4,0
78,99,3,65,1
79,62,3,50,1
69,86,4,68,1
86,64,2,49,1
35,39,33,10,0
47,36,13,15,0
67,93,2,54,1
52,77,2,41,1
65,91,5,43,1
49,50,32,12,0
70,86,5,64,1
42,41,24,7,0
87,77,3,58,1
67,68,5,48,1
11,30,85,5,0
4,25,55,0,0
42,34,29,8,0
80,86,4,48,1
81,64,4,66,1
45,37,10,13,0
80,99,5,52,1
71,69,3,43,1
93,88,4,53,1
87,64,4,45,1
58,53,2,46,1
65,59,2,64,1
80,83,4,56,1
99,65,5,62,1
97,77,3,67,1
86,66,2,70,1
58,56,4,47,1
75,71,3,69,1
90,74,2,54,1
42,39,26,11,0
2,22,63,6,0
88,94,5,47,1
78,76,2,54,1
1,30,71,0,0
56,77,5,46,1
57,61,2,42,1
59,59,2,46,1
84,99,4,44,1
89,86,4,54,1
91,87,5,51,1
43,34,17,7,0
72,98,4,45,1
47,35,22,12,0
36,47,17,8,0
38,38,22,10,0
49,46,34,13,0
42,44,29,12,0
1,24,66,6,0
43,36,11,14,0
71,66,2,67,1
47,41,34,13,0
74,66,3,50,1
64,69,3,43,1
70,78,2,57,1
44,45,19,15,0
100,58,5,48,1
5,25,73,6,0
43,43,22,9,0
36,36,20,10,0
74,69,3,49,1
86,65,4,60,1
46,34,25,11,0
95,93,4,44,1
100,82,3,44,1
38,32,16,8,0
83,55,2,61,1
64,60,5,43,1
35,35,24,7,0
83,73,2,44,1
95,89,3,59,1
45,34,26,7,0
83,64,5,46,1
47,32,24,12,0
38,37,27,13,0
9,26,57,4,0
44,37,17,13,0
71,84,5,50,1
63,55,3,62,1
10,24,64,3,0
72,97,5,61,1
53,54,5,60,1
53,74,2,61,1
95,82,2,69,1
66,87,3,53,1
67,85,5,68,1
100,60,2,64,1
35,47,33,9,0
36,34,13,10,0
65,65,3,46,1
99,68,2,53,1
52,100,3,64,1
73,79,2,60,1
62,94,5,61,1
40,32,17,12,0
48,32,11,10,0
83,89,3,41,1
36,47,17,9,0
68,62,5,44,1
5,24,66,4,0
86,97,4,61,1
55,81,3,53,1
15,23,60,1,0
89,54,2,66,1
83,90,3,69,1
43,47,10,9,0
39,46,30,10,0
87,80,4,45,1
61,92,2,40,1
46,49,12,15,0
90,84,5,68,1
52,66,3,54,1
41,50,10,7,0
98,52,3,43,1
44,48,26,13,0
56,88,5,41,1
43,42,28,12,0
80,74,2,56,1
94,63,2,60,1
43,46,16,15,0
67,98,3,69,1
55,58,4,60,1
88,90,3,43,1
100,70,4,45,1
35,42,14,9,0
47,35,21,13,0
88,66,5,59,1
39,34,34,9,0
77,61,3,45,1
49,37,30,10,0
100,92,3,49,1
99,84,2,51,1
42,41,27,13,0
63,62,2,43,1
38,49,31,12,0
50,92,2,67,1
48,43,26,11,0
98,73,3,44,1
92,100,5,45,1
64,62,5,68,1
90,93,2,46,1
54,86,5,70,1
47,46,31,12,0
78,84,4,61,1
93,96,2,48,1
0,21,58,2,0
73,95,4,59,1
93,80,2,68,1
55,99,4,53,1
38,49,28,12,0
48,47,30,14,0
44,41,33,7,0
93,56,3,52,1
68,70,2,41,1
52,55,4,54,1
93,68,4,48,1
72,51,3,65,1
88,68,2,44,1
97,58,5,48,1
4,30,59,0,0
88,97,4,47,1
7,22,64,2,0
61,93,4,53,1
44,32,31,8,0
41,48,25,12,0
71,96,3,48,1
14,24,60,3,0
5,29,52,2,0
100,86,5,41,1
0,24,53,4,0
42,45,33,15,0
46,32,35,7,0
42,50,10,11,0
2,25,54,2,0
70,65,3,63,1
73,59,2,66,1
4,21,65,1,0
52,95,3,49,1
49,44,16,9,0
75,77,2,40,1
94,75,3,60,1
78,98,4,67,1
69,86,4,61,1
80,98,2,53,1
57,65,2,56,1
73,94,2,70,1
6,23,64,4,0
77,59,3,47,1
63,88,3,61,1
36,41,19,11,0
44,50,10,15,0
49,38,13,9,0
52,95,4,57,1
57,84,4,64,1
96,53,4,51,1
73,60,2,48,1
43,49,14,14,0
38,41,17,13,0
0,21,83,1,0
88,52,2,67,1
68,87,4,64,1
53,96,4,46,1
79,58,3,57,1
55,76,3,63,1
91,86,2,51,1
56,99,4,47,1
82,80,2,46,1
98,85,5,47,1
52,84,4,58,1
51,56,4,61,1
78,96,5,70,1
46,37,11,11,0
11,25,80,3,0
56,71,5,50,1
93,78,2,41,1
92,73,3,48,1
91,71,4,65,1
98,91,2,64,1
75,91,3,49,1
7,23,69,5,0
65,85,2,67,1
89,89,5,63,1
90,67,5,53,1
5,21,59,0,0
46,32,29,11,0
52,52,2,49,1
69,92,2,54,1
77,73,5,58,1
54,60,5,52,1
39,46,20,13,0
69,99,4,64,1
45,36,34,8,0
62,74,4,63,1
44,42,14,11,0
36,46,25,8,0
90,99,2,48,1
73,97,4,57,1
13,23,75,0,0
49,32,35,11,0
54,62,2,67,1
81,91,5,59,1
41,32,20,7,0
80,98,4,48,1
52,55,5,50,1
89,86,3,57,1
39,43,11,9,0
89,99,4,60,1
5,30,54,6,0
81,61,4,50,1
94,93,5,67,1
49,46,24,12,0
91,58,2,64,1
93,81,5,69,1
72,97,4,52,1
9,27,85,1,0
75,51,5,59,1
89,67,5,44,1
83,69,2,64,1
62,52,3,56,1
80,97,3,49,1
70,68,3,65,1
49,43,23,8,0
100,53,5,48,1
82,76,4,62,1
44,32,27,15,0
40,36,31,11,0
69,73,2,64,1
65,73,5,60,1
97,72,5,52,1
59,96,2,43,1
95,76,5,57,1
46,33,30,15,0
10,25,80,7,0
61,85,4,59,1
40,49,16,15,0
77,93,2,46,1
62,73,5,41,1
51,95,4,43,1
91,96,2,52,1
39,40,15,14,0
79,87,4,52,1
46,45,29,15,0
59,69,4,63,1
12,25,62,3,0
13,27,68,6,0
58,57,4,53,1
92,75,2,57,1
82,100,5,68,1
74,75,3,57,1
12,30,57,1,0
90,77,4,55,1
52,51,3,65,1
58,72,5,50,1
94,99,2,53,1
83,70,4,64,1
87,66,2,40,1
88,82,4,40,1
72,55,2,59,1
10,27,79,6,0
56,60,3,47,1
44,49,24,12,0
38,37,22,14,0
94,62,2,68,1
59,71,4,70,1
87,88,3,49,1
10,27,62,6,0
71,100,3,50,1
39,33,35,8,0
98,72,3,55,1
86,67,4,70,1
35,50,11,14,0
45,37,35,13,0
44,31,22,8,0
89,82,5,63,1
84,52,2,52,1
36,34,29,11,0
62,92,4,69,1
73,72,3,41,1
72,89,5,53,1
38,31,12,14,0
91,95,5,49,1
6,21,85,6,0
100,84,2,46,1
57,76,5,66,1
79,66,3,49,1
82,91,4,69,1
79,63,3,50,1
100,83,3,63,1
15,21,64,3,0
51,62,3,64,1
37,49,17,12,0
89,52,4,52,1
41,49,22,10,0
40,43,16,13,0
73,91,4,42,1
74,55,2,53,1
77,53,4,57,1
90,75,3,60,1
56,98,2,48,1
77,53,3,41,1
3,23,77,6,0
94,83,5,68,1
58,80,3,46,1
11,23,68,1,0
38,34,24,11,0
99,54,3,57,1
58,52,2,48,1
43,47,33,12,0
7,20,63,5,0
86,62,4,53,1
96,69,4,70,1
6,25,74,6,0
79,84,2,56,1
94,89,2,50,1
86,70,2,58,1
41,46,32,15,0
65,51,2,52,1
65,87,2,50,1
48,32,23,12,0
5,22,57,7,0
13,25,85,2,0
48,34,18,8,0
1,23,57,7,0
97,54,2,54,1
96,52,3,52,1
59,74,4,53,1
48,34,17,8,0
0,29,68,7,0
92,93,4,55,1
40,31,28,8,0
50,57,3,69,1
89,100,5,53,1
82,71,5,59,1
48,47,34,14,0
8,22,73,1,0
47,31,25,8,0
62,70,2,47,1
53,92,2,53,1
60,74,3,56,1
55,71,2,66,1
63,54,2,55,1
68,65,4,47,1
6,26,52,6,0
87,95,3,69,1
92,53,4,46,1
95,65,3,62,1
91,69,4,42,1
95,84,2,67,1
64,65,3,69,1
15,27,67,6,0
63,87,3,47,1
76,73,5,52,1
69,72,2,45,1
87,55,5,43,1
12,27,69,1,0
90,98,2,46,1
2,30,66,7,0
52,53,4,67,1
85,55,2,67,1
41,39,31,13,0
64,97,3,55,1
12,20,84,0,0
46,50,23,8,0
42,32,13,9,0
44,43,33,7,0
40,33,25,9,0
49,42,23,11,0
64,61,3,66,1
84,82,3,46,1
100,62,5,47,1
96,79,5,54,1
55,85,2,42,1
59,95,3,49,1
64,90,2,64,1
14,23,55,2,0
98,81,3,40,1
97,85,5,64,1
8,26,66,7,0
48,47,31,10,0
71,58,4,45,1
81,76,5,53,1
64,84,4,70,1
89,97,5,68,1
88,58,4,40,1
82,68,4,40,1
71,70,5,45,1
48,31,10,10,0
67,80,5,48,1
68,57,4,40,1
35,44,32,8,0
62,67,2,57,1
84,74,4,65,1
86,95,2,45,1
77,98,5,64,1
99,98,3,58,1
85,98,5,60,1
36,41,15,15,0
4,25,57,4,0
73,95,2,42,1
81,64,5,68,1
42,50,17,10,0
57,91,5,41,1
37,46,13,7,0
83,74,2,41,1
43,34,18,13,0
54,74,5,46,1
53,91,2,43,1
76,83,2,61,1
49,50,15,8,0
48,50,28,8,0
47,44,23,8,0
9,30,81,4,0
80,93,5,63,1
99,91,2,44,1
81,65,4,68,1
14,29,63,0,0
75,97,2,60,1
45,45,32,12,0
87,53,3,46,1
94,56,5,59,1
41,47,16,14,0
68,77,2,45,1
96,67,2,45,1
65,57,4,53,1
15,25,61,6,0
51,62,4,56,1
46,33,21,13,0
40,39,31,15,0
67,99,2,64,1
92,97,4,44,1
89,60,5,40,1
2,24,70,5,0
11,29,85,3,0
58,71,5,57,1
6,26,60,4,0
42,32,21,7,0
72,100,4,56,1
49,48,35,13,0
97,98,3,59,1
71,63,2,67,1
85,88,4,40,1
92,65,5,43,1
75,79,2,62,1
60,64,3,57,1
53,57,3,50,1
47,37,15,15,0
80,95,4,48,1
97,64,3,67,1
79,68,4,47,1
62,57,3,69,1
6,24,57,5,0
64,83,5,59,1
98,57,4,66,1
89,70,2,59,1
6,23,71,5,0
92,53,3,61,1
40,34,25,15,0
51,64,4,40,1
77,100,3,54,1
74,94,2,48,1
38,48,10,13,0
63,51,2,47,1
58,77,2,59,1
62,86,4,46,1
65,65,5,62,1
48,37,13,14,0
46,50,34,11,0
3,24,57,3,0
92,65,3,42,1
92,81,3,58,1
85,73,5,41,1
87,83,5,53,1
38,44,33,8,0
6,24,65,2,0
54,70,2,58,1
81,89,5,44,1
70,76,4,54,1
88,62,2,43,1
46,48,33,11,0
71,97,2,50,1
74,87,5,43,1
6,30,55,4,0
51,85,5,44,1
81,96,4,60,1
9,24,78,3,0
100,69,4,45,1
14,26,85,5,0
0,20,52,2,0
47,44,30,12,0
37,49,25,13,0
51,99,4,52,1
63,89,2,70,1
40,38,21,11,0
35,46,22,10,0
37,44,10,11,0
66,70,4,57,1
80,56,3,54,1
65,69,2,60,1
37,36,12,11,0
39,44,18,9,0
41,43,23,14,0
82,88,3,50,1
90,56,5,51,1
54,69,2,54,1
79,53,3,62,1
44,39,34,13,0
66,62,5,60,1
36,46,24,14,0
60,78,5,56,1
72,56,5,70,1
92,64,5,41,1
42,46,21,7,0
92,90,2,51,1
55,64,4,47,1
94,80,3,45,1
46,38,20,13,0
98,83,3,53,1
77,66,5,40,1
47,46,23,9,0
52,82,3,57,1
90,80,3,65,1
90,59,3,57,1
39,44,26,10,0
71,100,3,43,1
92,99,5,67,1
93,83,2,43,1
10,29,56,6,0
81,52,5,62,1
69,92,2,70,1
52,74,5,70,1
51,85,5,68,1
69,84,3,48,1
45,31,28,12,0
88,63,4,67,1
46,49,15,10,0
76,98,4,57,1
62,77,3,67,1
40,45,10,8,0
37,36,15,13,0
45,41,14,10,0
15,26,51,2,0
2,21,64,1,0
64,99,3,40,1
91,79,5,68,1
58,73,2,58,1
4,22,65,7,0
1,26,80,2,0
48,50,34,10,0
90,94,5,67,1
11,29,80,1,0
91,75,4,43,1
61,68,4,52,1
87,94,4,62,1
5,23,58,2,0
44,45,20,13,0
51,83,3,70,1
76,88,2,42,1
85,83,2,41,1
93,72,2,42,1
91,62,2,55,1
47,31,12,9,0
49,34,24,11,0
94,64,2,60,1
47,38,27,15,0
35,49,20,8,0
94,81,5,69,1
89,57,2,51,1
95,92,5,52,1
62,59,4,54,1
53,76,4,55,1
49,33,31,14,0
56,68,2,43,1
54,57,3,48,1
46,50,31,10,0
50,55,3,40,1
95,90,3,56,1
59,100,3,43,1
93,79,4,68,1
44,49,17,9,0
41,40,23,15,0
77,56,4,64,1
80,76,2,60,1
88,81,4,70,1
58,52,2,69,1
47,42,10,10,0
51,98,4,68,1
56,90,2,67,1
48,40,22,7,0
61,58,3,66,1
2,28,53,7,0
42,31,32,12,0
42,45,35,7,0
36,33,16,11,0
67,56,4,40,1
10,30,69,4,0
94,75,4,65,1
60,93,2,68,1
77,78,4,70,1
64,78,4,50,1
3,29,77,7,0
95,75,4,60,1
36,31,30,10,0
68,63,2,46,1
36,46,21,11,0
1,21,60,6,0
14,28,84,1,0
90,62,2,43,1
59,70,2,43,1
50,68,4,67,1
68,92,5,41,1
46,41,29,7,0
69,57,3,70,1
56,92,3,65,1
83,56,3,44,1
67,72,3,56,1
47,50,29,15,0
65,76,2,40,1
10,26,74,5,0
92,65,5,53,1
42,39,14,9,0
12,29,70,6,0
70,91,2,61,1
42,45,31,8,0
61,85,3,69,1
12,24,63,5,0
45,32,21,14,0
67,94,4,60,1
67,100,3,51,1
83,96,2,54,1
94,74,5,64,1
1,20,70,1,0
58,87,5,41,1
47,34,21,8,0
90,74,3,43,1
73,51,4,54,1
56,69,5,49,1
49,43,26,15,0
38,42,28,11,0
58,82,4,53,1
44,42,22,11,0
15,28,68,2,0
77,77,5,52,1
63,51,5,51,1
78,64,5,41,1
98,78,2,43,1
88,66,4,66,1
89,80,5,60,1
9,20,56,0,0
97,57,5,42,1
74,92,2,51,1
77,99,2,55,1
76,51,5,69,1
35,36,26,11,0
39,46,34,9,0
99,79,5,46,1
41,34,32,7,0
68,57,3,40,1
55,89,2,57,1
15,20,83,5,0
93,79,5,41,1
56,80,3,69,1
4,23,77,7,0
56,57,4,40,1
39,39,13,11,0
2,30,79,2,0
45,36,15,15,0
48,31,11,8,0
45,45,19,7,0
91,77,4,63,1
82,74,2,64,1
66,61,3,55,1
48,33,17,15,0
98,81,2,60,1
76,89,4,61,1
6,23,78,5,0
53,87,5,50,1
47,46,19,14,0
64,63,4,58,1
91,54,3,63,1
69,63,2,49,1
81,58,3,60,1
48,47,20,10,0
86,67,5,42,1
49,45,15,7,0
37,46,28,7,0
47,45,35,10,0
52,84,5,45,1
15,22,58,3,0
39,35,27,12,0
63,68,3,42,1
83,54,2,52,1
43,48,23,12,0
98,65,3,40,1
70,65,2,53,1
82,79,2,70,1
78,75,2,67,1
13,28,75,6,0
9,25,61,4,0
48,39,12,11,0
7,29,72,4,0
86,77,5,57,1
82,73,5,64,1
38,44,31,12,0
100,91,4,51,1
51,86,3,59,1
13,26,65,3,0
40,47,16,15,0
61,72,3,47,1
6,29,73,1,0
81,51,4,68,1
5,29,72,5,0
71,67,3,70,1
6,25,78,0,0
53,51,3,59,1
83,78,4,44,1
68,61,5,68,1
95,83,5,49,1
38,38,18,10,0
51,53,2,44,1
47,34,20,14,0
95,82,2,46,1
40,33,32,8,0
42,32,12,14,0
48,37,19,10,0
36,41,10,14,0
94,66,4,61,1
47,37,22,10,0
0,25,60,3,0
84,96,2,56,1
54,78,2,59,1
69,56,2,62,1
8,28,61,6,0
60,64,4,56,1
64,51,3,46,1
39,49,27,7,0
11,30,59,6,0
46,45,21,8,0
79,66,3,57,1
66,51,4,46,1
82,84,5,52,1
7,27,60,2,0
14,24,77,2,0
85,62,5,46,1
42,32,23,9,0
85,84,3,49,1
95,78,4,60,1
93,58,2,51,1
85,62,3,50,1
87,91,4,53,1
64,56,3,51,1
71,58,4,53,1
35,31,20,7,0
99,68,2,48,1
73,81,2,58,1
65,94,2,67,1
55,55,4,66,1
72,61,2,51,1
80,59,5,41,1
37,31,11,15,0
89,70,4,48,1
97,100,2,70,1
96,76,4,46,1
8,26,62,7,0
49,44,14,10,0
88,80,4,41,1
74,72,3,42,1
37,34,22,8,0
84,86,5,66,1
93,56,3,45,1
82,66,3,55,1
52,55,4,68,1
90,85,3,69,1
80,97,2,65,1
98,81,3,63,1
87,98,2,65,1
48,45,27,7,0
5,27,73,7,0
56,66,3,44,1
12,24,68,4,0
54,96,5,60,1
62,52,4,66,1
63,84,2,41,1
42,49,32,7,0
43,49,28,7,0
62,55,3,41,1
64,63,3,65,1
61,98,5,63,1
79,79,3,60,1
1,22,70,1,0
67,77,5,63,1
87,52,2,43,1
80,89,5,58,1
67,62,4,60,1
53,99,3,61,1
59,80,5,53,1
53,70,2,68,1
73,97,5,51,1
8,22,57,7,0
6,26,76,7,0
87,59,2,64,1
96,100,4,42,1
52,85,4,43,1
60,71,3,50,1
35,41,30,12,0
87,84,3,61,1
78,58,3,59,1
89,75,2,64,1
39,41,32,14,0
63,71,5,57,1
2,24,62,4,0
43,37,10,13,0
64,60,2,52,1
69,63,2,60,1
46,45,24,12,0
61,61,4,50,1
6,20,61,5,0
86,61,5,53,1
14,20,83,6,0
80,65,5,50,1
45,47,23,15,0
51,55,3,44,1
88,56,5,52,1
98,61,5,54,1
40,35,25,8,0
7,30,77,2,0
9,23,74,5,0
56,68,4,47,1
65,62,4,57,1
63,87,2,55,1
65,54,4,56,1
57,54,4,45,1
80,64,2,63,1
65,92,5,62,1
73,91,5,45,1
38,48,22,15,0
75,99,3,64,1
4,29,69,7,0
68,63,3,60,1
64,60,2,49,1
39,49,17,13,0
10,25,70,6,0
90,72,4,57,1
92,60,3,59,1
39,32,34,11,0
89,93,2,49,1
